topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR
AsianHate,chinesevirus,1289747689966407684,./data_AsianHate/chinesevirus/tweets1/EeYaaxGWkAEdc_w.jpg,./annotation_data/AsianHate/EeYaaxGWkAEdc_w.jpg,"@globaltimesnews Not only you, #India's Vaccine is ready for #ChineseVirus https://t.co/LXphITPPL7",        9     COVAXIN    ICMR                 ATA skychannel No 529   Channel No 524  COVAXINA ,MOOR PAN Par eater od Te broke BE Ce bE od fe are wet Weta ara Channel No Stag Channel No
Mask,maskup,1297346803327627265,./data_Mask/maskup/tweets4/EgEaB1KUwAM5PRO.jpg,./annotation_data/Mask/EgEaB1KUwAM5PRO.jpg,"It’s weird to be excited about my mask collection, but I am not afraid to wear them. It feels good to rep @CATA_AT around @CSUMB and the rest of #Monterey 😎 #at4all #MaskUp https://t.co/LuIRt5uSXe", CATA CALIFORNIA ATHLETIC TRAINERS ASSOCIA ,at ay es ae ATHLETIC
Mask,maskup,1296511427692376072,./data_Mask/maskup/tweets3/Ef4iRQ_WAAYXSMG.jpg,./annotation_data/Mask/Ef4iRQ_WAAYXSMG.jpg,"My daughter started virtual school yesterday. It’s been going smoothly so far and she loves having her BFF at her side. He’s been a good student too. Good luck to all you parents out there doing what’s best for YOUR family! We all got this! Oh, and #wearyourmask #MaskUp https://t.co/TZ1tzlPpvq",,aa ae ae Mi ree titer ea Ti for oe
Immigration,cdnpoli,1295058461932298240,./data_Immigration/cdnpoli/tweets3/Efj4zLBX0AAxuSl.jpg,./annotation_data/Immigration/Efj4zLBX0AAxuSl.jpg,"#cdnpoli
#Canada
#USPolitics
#StreetArt

Amazing - 2
. https://t.co/KTxyoFN3Ns", u ApHm ,at
Immigration,cdnpoli,1290952614457344001,./data_Immigration/cdnpoli/tweets1/EepijpqXgAAEWen.jpg,./annotation_data/Immigration/EepijpqXgAAEWen.jpg,"Physical distancing, mask-wearing could be in place for 2-3 years even with vaccine, Tam warns
https://t.co/nlyzjs5GSa #covid19 #pandemic #cdnpoli https://t.co/LyxQggLB4Y", Help prevent future outbreaks Prvenons de futures closions O coo ,
Political,maga,1300077419638988800,./data_Political/maga/tweets5/EgrNg8pU0AAuAqk.jpg,./annotation_data/Political/EgrNg8pU0AAuAqk.jpg,"@SenJohnBarrasso Wyoming Dept of Health urges masks and caution.

Dr. barASSo denies the science, throwing caution (and #coronavirus) to the wind.

Quack!

#BidenHarris2020 #TrumpFailure
#TrumpIsUnwell #maga #kag #Resist #gop #BidenVoters #Biden
#Trump https://t.co/oxZseoNSZc https://t.co/1aaofYKTf6", O SchittsCreek ITS FUNNY BECAUSE ,na ITS FUNNY BECAUSE
Political,Trump2020,1299645495736893441,./data_Political/Trump2020/tweets5/EglEqbsU8AEIqZ6.png,./annotation_data/Political/EglEqbsU8AEIqZ6.png,"Lead generation marketing is the most important in any marketing arsenal. If you are own a business then you must need high quality leads to increases your sales. I shall assist you to find the right leads. 
https://t.co/XF8R4vBYAm
#leadgeneration #digitalmarketing #Trump2020 https://t.co/lRpt6Fck9y", B2B Leads Generation Prospect List Building Business leads e ing Targeted Leads Email listing 100 Grunted Exclusively on Fiverr ,Generation Prospect List er Business EME alert ae
Political,maga,1295791990718832640,./data_Political/maga/tweets3/EfuTeAuWsAAeAwr.jpg,./annotation_data/Political/EfuTeAuWsAAeAwr.jpg,"@MadeInMexLoveUS @billnkate @DanScavino And just like that the narrative changes. #Chameleon
#QAnonCult #MAGA #RacistInChief https://t.co/cjcMhagL3X", Why are we having all these people from shithole countries come here TRUMP WHITE HOUSE ,ae me all these people from come here TRUMP WHITE HOUSE
Mask,facemasks,1298546453690953728,./data_Mask/facemasks/tweets4/EgVdG_FXgAAbuPa.jpg,./annotation_data/Mask/EgVdG_FXgAAbuPa.jpg,The new normal! #StaySafe #washyourhands #facemasks https://t.co/lnKAg8RkUP,,ta
Boomer,karen,1292921905025101826,./data_Boomer/karen/tweets2/EfFhnfsXgAUtXxN.jpg,./annotation_data/Boomer/EfFhnfsXgAUtXxN.jpg,@TomiLahren is the new #KAREN for CON-SERVATISM https://t.co/b3Tvu1n4Y9, MELTDOWN ,
Mask,maskup,1289666783243313159,./data_Mask/maskup/tweets1/EeXRGrwWAAAWa9t.jpg,./annotation_data/Mask/EeXRGrwWAAAWa9t.jpg,"@AndreaHayes9 @ExeterCouncil @ExeterCX @ExeterCCM @visitexeter #Turban Models Own
#MaskUp https://t.co/YdlEQolXgf",,me ti
Boomer,karen,1297879619413123073,./data_Boomer/karen/tweets4/EgL-oeYWsAANG5p.jpg,./annotation_data/Boomer/EgL-oeYWsAANG5p.jpg,@Sith_Studio @AnnaKendrick47 would definitely do #Karen way better ❤ https://t.co/TszucEIYJb,,if
Mask,facemasks,1299625321352884224,./data_Mask/facemasks/tweets5/EgkqVl_XcAIQAmR.jpg,./annotation_data/Mask/EgkqVl_XcAIQAmR.jpg,"#giftideas #wallart #tshirts #apparel #homedecorideas #bags #mugs #tech #stationery #accessories #facemasks #findyourthing 

Design Green elf #elves #fantasy #BackToSchool #shoppingonline #PCMdesigner #redbubble #redbubbleartist 
https://t.co/cVI61aevIG https://t.co/t1WZJd9mYo",,oe ae She
AsianHate,ChinaLiedPeopleDied,1292339130467196928,./data_AsianHate/ChinaLiedPeopleDied/tweets2/Ee9PlrpUwAIVIR8.jpg,./annotation_data/AsianHate/Ee9PlrpUwAIVIR8.jpg,@globaltimesnews Affiliated media house of a state that has annexed #HK unilaterally...fudged numbers for #WuhanVirus spread and deaths...fudged GDP...fudged almost everything...trying to show realism by fudging these numbers a little less #HKIndependence #ChinaLiedPeopleDied https://t.co/yUcc147LSW, Global Times GT globaltimesnews  China stateaffiliated media Recent survey in HK showed  548 agree with delay to LegCo election  682 welcome medical team from the mainland  823 feel no impact from national security law for Hong Kong  657 oppose US sanctions bitly2DCY06 gap 1115  09 Aug 20  Buffer 2 Retweets 17 Likes ,Global Times China media Recent survey in agree with delay to election welcome medical team from the feel no impact from national security law for Hong oppose US Fi Buffer
Political,trumpvirus,1296049515196305409,./data_Political/trumpvirus/tweets3/Efx-Ki4XYAAe08J.jpg,./annotation_data/Political/Efx-Ki4XYAAe08J.jpg,"Got the last one on shelf, 8$ geez Lysol more than doubled in price #TrumpVirus https://t.co/rUwGK28Bd1", 100 ILLME CAUS GERNG KI BRAND OF VIRUSES  BACTERIA MORLS 999 Disinfectant Spray ELIMINATES ODORS Crisp Linen scent NET WT 12502 CAUTION 3540 ,if em Spry as
AsianHate,ChinaVirus,1300209632821088256,./data_AsianHate/ChinaVirus/tweets5/EgtEbQgWoAMTqJV.jpg,./annotation_data/AsianHate/EgtEbQgWoAMTqJV.jpg,@debragarrett @tedwheeler @realDonaldTrump @USNationalGuard That was the plan: Democrats release their domestic terrorists to run amok and blamed Trump for it just like #CCP unleashed their #ChinaVirus and they blamed Trump for the deaths. Dems keep trying to bring Trump down regardless of consequences because they basically hate America. https://t.co/heflaOKlSs, BRMCO Americans for Limited Government O2020 Creatorscom TRUMPS FAULT MURDER RATE RISING DEBLASIO COVID CRIMINAL RELEASE PROGRAM GUN VIOLENCE RISING RISING CRIME ,FAULT oe ey ae AD ae
Mask,WearAMask,1290354988942872576,./data_Mask/WearAMask/tweets1/EehDBWCX0AEN-EZ.jpg,./annotation_data/Mask/EehDBWCX0AEN-EZ.jpg,"Be a Prince, #wearamask. 
😷
#maskmonday #prince #iwoulddie4u #librarybook #librariesrock https://t.co/zmt7jh8djN", Im a Prince scholar and this is the ultimate Prince book QUESTLOVE I WOULD DIE 4 U WHY PRINCE BECAME AN ICON CE TOUR ,ae LOVE Prince book Quest ce scholar and this is the ne WOULD wi am ad FA ore Ne fi an ait car al pit ie an ti An
Boomer,trumpliesamericansdie,1295040873504350209,./data_Boomer/trumpliesamericansdie/tweets3/EfjozmfXsAEv8eP.jpg,./annotation_data/Boomer/EfjozmfXsAEv8eP.jpg,@HKrassenstein Jason Miller Lied?!....#TrumpSyncophant #TrumpLiesAmericansDie https://t.co/L8rzxeKp1N, I DID NOT SEE THAT COMING AT ALL ,
Political,Trump2020,1289584882448924672,./data_Political/Trump2020/tweets1/EeWGnORUEAIeIlP.png,./annotation_data/Political/EeWGnORUEAIeIlP.png,"Unisex American Flag Tee White shirt
Order product here: https://t.co/VP9DI1e4KD
#trump2020
#Q
#thinblueline
#backtheblue https://t.co/mjwujIJe1Q", EST 2019 PDDEDE TRUMP  ,Ta ah linn Vas we
Mask,masks,1290782087721750529,./data_Mask/masks/tweets1/EenHddHXkAMCerX.jpg,./annotation_data/Mask/EenHddHXkAMCerX.jpg,"✨🃏🎭🎉⚜👑⚜🎉🎭🃏✨
 #MardiGras #Masks #Art #NOLA #Gifts 
#shoppingonline Check for daily #discount #sale #couponcode #gifts #giftideas #giftsforhim #giftsforher #shopping #holidays #Celebrations
🌏#WorldWide #shipping 🌏
👉 #Free #Personalization 👈
https://t.co/wTzZCQJpQq https://t.co/IaP0dTA3BC", She Mari Gtas Sift Stoe Mard Gras Keep Calm and Mardi d Gras Mar Sras MaSaal ,ae Mi ra
Immigration,cdnpoli,1296429423927885824,./data_Immigration/cdnpoli/tweets3/Ef3XsJ1XgAERMyD.jpg,./annotation_data/Immigration/Ef3XsJ1XgAERMyD.jpg,"The same journalists, politicians, political pundits that claimed Pierre Poilievre would be a great Prime Minister claim that Chrystia Freeland is not qualified to be the Minister of Finance! 🙄

#cdnpoli https://t.co/eCeR55cnST", Harvard Career Politician Oxford Yells a lot Rhodes YesNo Scholar question specialist Best Selling TrudeauTriggered Author meme machine Speaks 5 Languanges Crayon economist Fighter Donk ,Career Politician lot Ne Scholar question specialist Best Selling bate rel machine ist Crayon aS
Mask,WearYourMask,1297927856543203331,./data_Mask/WearYourMask/tweets4/EgMo80qXgAAKIid.jpg,./annotation_data/Mask/EgMo80qXgAAKIid.jpg,"First day of classes! 

It's an exciting and interesting new semester. We hope you all have a safe and successful school year!

Make sure to #WearYourMask ! https://t.co/NctAko89Nw", BK TO SCHOOL SEMO ,
Vaccine,CovidHoax,1293199426727612416,./data_Vaccine/CovidHoax/tweets2/EfJcpcbWkAAEe4K.jpg,./annotation_data/Vaccine/EfJcpcbWkAAEe4K.jpg,"#Covidhoax

If you told someone at the beginning of 2020 that they would have to produce a GP letter to a shop security guard in order to get food essentials like bread and milk they would have called you called you a Conspiracy Theorist. 

Now look where we are. https://t.co/5L1q7KQzro", FRESH MILK 2 Litre INE ,
Vaccine,CoronavirusVaccine,1294542323922153478,./data_Vaccine/CoronavirusVaccine/tweets3/EfcjYXaWoAAsomK.jpg,./annotation_data/Vaccine/EfcjYXaWoAAsomK.jpg,"▪️What you need to know about Coronavirus!

👉🏻Find out more:
🌐https://t.co/yGynjmdeAL

#Beautiful #beautytips #beautytipjar #COVIDー19 #CoronavirusVaccine #coronavirus #bbnaijalockdown2020 https://t.co/oR13AJuECp", Reouly s fer the tiy k Seul What You Need to Know About CORONAVIRUS Covid19 It is transmitted Coughing Sneezing Close personal contact Touching an object then touching your mouth nose eyes Symptoms IP JAR BRAUTE Fever Cough Shortness of Breath Severe Illness tenuly W ,What You Need to Know About Sneezing Close personal contact TA Touching an object then touching your mouth nose UP Fever Cough Shortness of Breath the Severe Illness
Immigration,cdnpoli,1297880755339657219,./data_Immigration/cdnpoli/tweets4/EgL95GpWAAEiIUU.jpg,./annotation_data/Immigration/EgL95GpWAAEiIUU.jpg,"Are you looking for someone who can create State of the Art, Astonising, Stunning Website for your Business feel free to contact me.
https://t.co/30wasURLHU
#elementor #MondayMotivation #JaredIsEvil #mondaythoughts #MondayVibes #qanda #aflpiesroos #4corners #mediawatch #cdnpoli https://t.co/F5wW2s1tcI", Browse our Blog THE TECHNOLOGY SKILL PLATFORM IE elementor Python Devekopment Java Sm Master T frnun rlanturya e lakung t erleed pot Fed d How to get started Responsive WordPress Website  Landing pages Latest Articles Fr Latest Articles From Health Tips ELLO httpswwwfiverrcomiamusmankazmi Cek Ch S 100 2000 10 ,ME PRO Responsive Landing
Vaccine,VaccinesWork,1292845663311425536,./data_Vaccine/VaccinesWork/tweets2/EeR8qNPXYAEXvW6.png,./annotation_data/Vaccine/EeR8qNPXYAEXvW6.png,"Vaccines are safe for you and your family, and they are effective at preventing diseases, such as pertussis and measles. #VaccinesWork #NationalImmunizationAwarenessMonth #IVax2Protect https://t.co/4maA0AnZjD", Vaccines are safe and effective at preventing serious diseases National Immunization Awareness Month ,are safe and effective NA serious Awareness Month
AsianHate,wuhanvirus,1290040459125854209,./data_AsianHate/wuhanvirus/tweets1/Eeck9RTWsAcwLmW.jpg,./annotation_data/AsianHate/Eeck9RTWsAcwLmW.jpg,"@Ktsimmi @TCA63 @WCVB That’s what matters! Not asymptomatic cases! 🙄 It’s quite elementary that DEATHS &amp; HOSPITALIZATIONS matter! Only 406 of 7M residents hospitalized NOW. #WuhanVirus All-time low was last week @ 347! It’s simple math, FFS! 🙄🦠😷 https://t.co/IVWwLLUrz8", WHOMP WHOMP ,ra Se
Political,trumpvirus,1297221629421006849,./data_Political/trumpvirus/tweets4/EgCoMmMXkAIQq8e.jpg,./annotation_data/Political/EgCoMmMXkAIQq8e.jpg,@realDonaldTrump Weird. Last I heard...you’re the occupier blackmailing governors with taxpayer money. You’re the reason #TrumpVirus death toll is climbing to insane numbers. YOU. Trump is still recruiting. DON’T SiGN UP. https://t.co/fs7fzQlR61, I WANTYOU TO DIE for our ECONOMY OPEN AMERICA TODAY eTHOocOLuas OeTGLNYC ,TO DIE for our ECONOMY OPEN TODAY
Vaccine,CoronavirusVaccine,1295364772632735746,./data_Vaccine/CoronavirusVaccine/tweets3/EfoPYeaWkAMaOMj.jpg,./annotation_data/Vaccine/EfoPYeaWkAMaOMj.jpg,"Whole world after month of corona vaccine 
#CoronaUpdatesInIndia #CoronavirusVaccine https://t.co/TdDlAEjhFk", Perwin Kunwar ,Or Per Ce wert eel
AsianHate,CCPVirus,1292485594073796614,./data_AsianHate/CCPVirus/tweets2/Ee_Uy4mUMAAyvRd.jpg,./annotation_data/AsianHate/Ee_Uy4mUMAAyvRd.jpg,"@PostWorld Thank you 🙏🏻 for standing with Hong Kong, we have youngers missing and people arrested by secret police everyday. #CCP_is_terrorist #CCPVirus  #MayGloryToBeHongKong #StandWithHongKong #FightForFreedom https://t.co/PEjd1t2CBh", CARRIE YUETNGOR TERESA YEUKWAH ERIC KWOKKI CHENG ERICK KWOKWAI JOHN KACHIU CHRIS PINGKEUNG LAM CHAN TSANG LEE TANG STEPHEN WAICHUNG LO BAOLONG XIAOMING HUINING YANXIONG XIA ZHANG LUO ZHENG   SHI   OH SHIT ELEVEN WARNER BROS PICTURESPRERE NASINA VILLAGE ROADSHOW PICTURES JEARY WEIRITRAUBSECTION EIGHT Rcten GEORGE CLOONEY BRAD PITT MATT DAMON CATHERINE ZETA JONES ANDY GARCIA DON CHEADLE BERTUE MAC AD JULIA ROBERTS OCEANS TWELVE CASEY AFFLECK SCOIT CAAN VINCENT CASSEL EDDIE JEMISON e CARL REINER 20 ELLIOTT GOULO MILENA CANONERO STEPHEN MIRRIONE ACE PHILIP MESSINA DAVID HOLMES FREDRIC W BROST CAEGORY JACORS JOHN HARDY SUSAN EKINS BRUCE BERMAN GEORGE NOLFI JERRY WEINTRAUB SIEVEN SOBERBERGH JW IN CINEMA AUG 8 ,eR ae CHENG Hall ey ra We ES rie ea Ca Pave ne te eer wy ey it Tee
Mask,facemask,1292680745421434881,./data_Mask/facemask/tweets2/EfCGQdhUEAEG2wt.jpg,./annotation_data/Mask/EfCGQdhUEAEG2wt.jpg,"10Aug2020: When I saw this photo showing mandatory use of FaceMask in July 2020, #FaceMask &amp; #FaceShield in August, #MedicalUniform w/ #PhysicalProtectiveEquipment #PPE in September, &amp;  #AustronautUniform in October, I laughed. 🤓 #COVID19Pandemic #NewNormal #Travel #Backpacking https://t.co/zN21I7OW8P", When I saw this photo I laughed out loud Face Shie Dret Spiac JULY Ast September October ,When saw this photo out loud Face Sar en
AsianHate,chinesevirus,1292833700317663232,./data_AsianHate/chinesevirus/tweets2/EfERZBwWoAM4QzU.jpg,./annotation_data/AsianHate/EfERZBwWoAM4QzU.jpg,#China and #ChineseVirus are now controlling the world economies and BOTH are out of control... @Swamy39 https://t.co/kXhPcNZE5E, ht Maybe thats a question you should ask China ,Maybe thats question you should ask China
AsianHate,wuhanvirus,1296446968835776513,./data_AsianHate/wuhanvirus/tweets3/Ef3npREUMAAQaP9.jpg,./annotation_data/AsianHate/Ef3npREUMAAQaP9.jpg,"The Hong Kong gov is paving the wave for mass surveillance! This is worse than national security law.

@realDonaldTrump please sanction against all individuals and insitutions that advocate and implement citywide #WuhanVirus testing in HK.

#MedicalFascism #Covid1984 https://t.co/15P1o8YdC9 https://t.co/K4gkdztpYh", Calm down Were only doing fascism until we got all your dna data Hong Kong gov imgfipcom quickmncom ,Calm down Were only doing fascism until we got all your data
Boomer,trumpliesamericansdie,1297525088816975873,./data_Boomer/trumpliesamericansdie/tweets4/EgG8LubXkAEafqR.jpg,./annotation_data/Boomer/EgG8LubXkAEafqR.jpg,@realDonaldTrump Once again....#TrumpLiesAmericansDie #BidenHarris2020 https://t.co/uoc44XBUTH, GIVE ME A BREAK ,GIVE ME
Boomer,caresact,1293932966264045569,./data_Boomer/caresact/tweets2/EfT5LM3XgAETuQN.jpg,./annotation_data/Boomer/EfT5LM3XgAETuQN.jpg,"Local Minnesotan governments around the state are hustling to spend their share of an $841 million COVID-19 aid package from the federal CARES Act.

To access the article, visit https://t.co/YSeig2YhDV

#SBDC #OneMinnesota #CARESACT https://t.co/00XP2k9clX", MINNPOST How Local Governments are Spending Their Share of MNs 841 Million in Federal COVID19 Aid AMERICAS Shared by the WC SBDC SBDC MINNESOTA ,How Local are Spending Their Share of Million in Federal Aid Tae TIT Ra anon eS os
AsianHate,chinesevirus,1298919687154065408,./data_AsianHate/chinesevirus/tweets4/Egawj1xVAAQdXA0.jpg,./annotation_data/AsianHate/Egawj1xVAAQdXA0.jpg,"@globaltimesnews #India does not believe dealing with #Galwan traitor n expansionist #China who gave #ChineseVirus #Madein #WuhanLab
#China hacked other NTN knowledge n belives in falsehood
Time for #India 2sever all bilateral relations with #China untill all occupied lands r returned
Jai Hind https://t.co/dDO4tUueNK", Sarvoday Foundation COTCHINA      Sarveday through Email  sarvo transparency Raigad egn Web wwwsa Afghanistan China COK 1 POK COK 2 bakistan     RECLAIM OCCUPIED LAND ,TI wun fin aes on
Vaccine,FireFauci,1291391814998663168,./data_Vaccine/FireFauci/tweets1/EevyAmYWsAEj8cI.jpg,./annotation_data/Vaccine/EevyAmYWsAEj8cI.jpg,"The ‘Rona is widespread, she is right. And people everywhere WANT to work, SEND their kids to school, PRAY in church, WATCH a baseball game, and GO SHOPPING without dealing with #REDTAPE #REGULATIONS. Btw.. #FireFauci and #BanBirx - these 2 doomsayers have overstated the GD risks https://t.co/TUBEC4W56F", What we are seeing today is different from March and April  it is extraordinarily widespread Its into the rural as equal urban areas So everybody who lives in rural area you are not immune DR BIRX CNNS STATE OF THE UNION ,What we are today is different from id read It into ie rural as equal urban So everybody who in rural area you are not immune ca Tat
Vaccine,CoronavirusVaccine,1293442337549373440,./data_Vaccine/CoronavirusVaccine/tweets2/EfM68z0U8AE4hDw.jpg,./annotation_data/Vaccine/EfM68z0U8AE4hDw.jpg,@KremlinRussia_E  Putin taking orders of corona vaccine 😂😂 #RussianVaccine #CoronavirusVaccine #COVID @ashchanchlani #ashishchanchlani #wednesdaymorning https://t.co/Dwxgv6PApq, LOco ,wi Ai at As
Political,Trump2020,1291411744934502400,./data_Political/Trump2020/tweets1/EewDftiXoAM9Pya.jpg,./annotation_data/Political/EewDftiXoAM9Pya.jpg,"VOTE @DHarshbargerTN1 in the #TennesseePrimary today! Diana is a licensed pharmacist and ran a successful business for the past thirty years. She's just the conservative we need in congress!

https://t.co/Wp5lutYUiZ

#republicanprimary #maga #trump2020 #tennessee https://t.co/gfaIehM9iL", TN 01 Diana Harshbarger ,mA ae
